,platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills_participant,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,role,lane,teamId,championId,spell1Id,spell2Id,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType
0,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,PoZeRaKoC LoStRe,NyF7brLZQUxCqBte3VQhEWPA0LshKJDZ8tgYkLo_paPO3Cw,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,/v1/stats/player_history/EUW1/21773000,14,1,False,1413,2055,3111,3742,3194,0,3364,6,5,9,4,2,2,671,1,0,0,0,0,118695,41145,72738,4811,0,17291,3781,12113,1397,5912,5,33699,13287,539,17,42,25049,7243,16452,1353,9855,9600,1,0,25,99,67.0,4.0,624,12,2,0,3.0,4.0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1097,0,0,8463,1008,0,0,8473,312,0,0,8451,168,0,0,8210,0,0,0,8232,7,20,0,8400,8200,5008,5008,5002,NONE,JUNGLE,100,78,11,4,True,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 5}, {'championId': 150, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 10}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
1,EUN1,wE5tdlHiyVXHDbHR29z_HvGGfhxc_FG-Zn3UBHMaLp5lZw,Pasakku,QjVFxD3pOoW1g8QAmKg18qYGLsIoEvPGQ5fxcfMUadz8MEs,EUN1,wE5tdlHiyVXHDbHR29z_HvGGfhxc_FG-Zn3UBHMaLp5lZw,/v1/stats/player_history/EUN1/30932733,4403,2,False,3198,3020,1056,3089,2424,1052,3340,4,4,2,3,1,1,677,0,0,0,0,0,122466,113683,7743,1039,0,17825,16563,222,1039,613,1,8714,3403,1499,11,19,12106,2037,7095,2973,9218,8885,0,0,171,8,8.0,0.0,400,15,0,0,6.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1071,0,0,8226,250,827,0,8234,7041,0,0,8236,24,0,0,8313,0,0,0,8321,4,0,0,8200,8300,5008,5008,5003,SOLO,TOP,100,112,12,4,True,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 5}, {'championId': 150, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 10}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
2,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,BackInTheDay1908,FQcDJAtNpWAKwjcJ4R1ekJRH0wno_o-8qfIGrWcnwyF_Igk,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,/v1/stats/player_history/EUN1/201773825,4050,3,False,3851,3174,3117,3107,0,0,3364,1,7,9,0,1,0,562,0,0,0,0,0,7026,4494,1457,1074,0,3886,3109,202,574,5082,6,5421,1036,323,59,14,10270,3800,5790,679,6277,5850,0,0,13,0,0.0,0.0,65,11,6,0,24.0,10.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,272,986,0,8226,250,230,0,8210,0,0,0,8237,275,0,0,8345,3,0,0,8304,10,3,0,8200,8300,5008,5008,5002,DUO_SUPPORT,BOTTOM,100,267,4,3,True,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 5}, {'championId': 150, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 10}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
3,EUN1,W61dP_N_zrpZrKhf8q9FnzQy7y0tJBvKl6DI1MPUhMYdzec,Schr0dingerPar0t,m8is-RxOV_VNGQbqfaIRYBL-GhsjayWH1rhTtk4avDuqXA8,EUN1,W61dP_N_zrpZrKhf8q9FnzQy7y0tJBvKl6DI1MPUhMYdzec,/v1/stats/player_history/EUN1/203614200,4491,4,False,3006,2421,3508,3031,0,1055,3340,3,4,4,2,1,1,1042,0,0,0,0,0,115436,2649,100130,12657,648,12531,396,11270,864,307,1,4745,2256,1445,24,6,12297,6911,4833,552,10607,9275,0,0,179,12,8.0,0.0,110,13,3,0,10.0,5.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,437,271,165,9111,248,140,0,9104,15,0,0,8014,176,0,0,8275,5,0,0,8236,14,0,0,8000,8200,5005,5008,5002,DUO_CARRY,BOTTOM,100,21,4,1,True,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 5}, {'championId': 150, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 10}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
4,EUN1,RlpNdx_39EBQcKNQeXhOwbsGU47eVVbGVHizIfyLjr10sdc,THÊ KÎNG,j0uCGUH-M2wBB1sCCraegrg3x38dd2bRY4fGqN9N1XwwHYc,EUN1,RlpNdx_39EBQcKNQeXhOwbsGU47eVVbGVHizIfyLjr10sdc,/v1/stats/player_history/EUN1/214054733,550,5,False,3157,3152,3100,3020,1033,0,3340,5,5,8,3,1,2,1087,0,0,0,0,0,103025,83846,15963,3215,0,23745,18994,3949,802,8916,1,18227,6228,2130,23,23,28371,13618,11798,2954,10725,10475,1,0,153,12,4.0,4.0,324,14,1,0,9.0,3.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1796,0,0,8143,930,0,0,8138,30,0,0,8135,3945,5,0,8321,7,0,0,8313,0,0,0,8100,8300,5007,5008,5003,SOLO,MIDDLE,100,245,12,4,True,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 5}, {'championId': 150, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 10}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
5,EUN1,Gqq6hH3z_RVmq9vt8tDSV_K3Se42QRa5SmiKVKrwGpZ_SA,Blankybants,nRjpuutUd74gDDExlfMcumX984-mD6SNaubE_mFEEIFqR1A,EUN1,Gqq6hH3z_RVmq9vt8tDSV_K3Se42QRa5SmiKVKrwGpZ_SA,/v1/stats/player_history/EUN1/28861909,1588,6,True,3095,3009,3031,3086,2015,0,3363,5,3,8,3,2,1,636,1,0,0,0,0,115127,5919,108644,564,1717,13485,945,12316,224,2383,3,3263,12255,3975,22,16,8547,4759,3544,243,11550,9950,3,1,190,4,4.0,0.0,102,13,2,0,11.0,4.0,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1003,0,0,9111,355,260,0,9103,28,10,0,8014,286,0,0,8304,11,1,5,8345,3,0,0,8000,8300,5008,5008,5002,DUO_CARRY,BOTTOM,200,202,4,7,False,False,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 67, 'pickTurn': 2}, {'championId': 6, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 6}, {'championId': 113, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 9}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
6,EUN1,Fc4ln31DCqbwmB-IqtjaE6_ffhTFSNtaun8_dKK2oDvDHw,Kvernevik,WKqOscFb0jPoq1jRFZQkEJKF_BwJoJMJBzIABGtzGqI-HA0,EUN1,Fc4ln31DCqbwmB-IqtjaE6_ffhTFSNtaun8_dKK2oDvDHw,/v1/stats/player_history/EUN1/28527832,4480,7,True,3211,3071,3111,3067,1054,3053,3340,5,4,8,4,2,1,678,1,0,0,0,0,117575,0,85546,32028,0,18160,0,11785,6375,3557,1,28680,13385,7184,24,21,26938,12710,13488,739,11469,10025,2,0,179,8,0.0,0.0,87,15,3,0,12.0,4.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,586,0,0,9111,2026,260,0,9105,19,0,0,8299,405,0,0,8446,2603,0,0,8473,950,0,0,8000,8400,5008,5008,5001,SOLO,MIDDLE,200,875,4,14,False,False,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 67, 'pickTurn': 2}, {'championId': 6, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 6}, {'championId': 113, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 9}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
7,EUN1,nW2pGKC-CJ9m4vw8ZfUGO7c9uLUsogugZvZx-B3oql-VeA,Sevalissa,dnZSfujYZMS7dovUNtZ_A--CNBgfPkX6r9weB_1SzcfuHFQ,EUN1,YszCT8XDQ4Wc2L7kUqJfIF7jJGn7dent6tdLimS7AyG_FVc,/v1/stats/player_history/EUW1/32928875,4403,8,True,3860,2055,3111,3024,3105,3109,3364,1,3,14,0,1,0,466,0,0,0,0,0,17528,7970,3780,5777,0,2962,1991,298,672,3354,5,18430,2509,1583,35,19,12573,5854,6082,636,7524,5875,1,0,24,0,0.0,0.0,87,13,1,0,24.0,2.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2889,0,0,8446,516,0,0,8473,548,0,0,8451,160,0,0,8321,5,0,0,8347,0,0,0,8400,8300,5007,5008,5002,DUO_SUPPORT,BOTTOM,200,497,4,14,False,False,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 67, 'pickTurn': 2}, {'championId': 6, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 6}, {'championId': 113, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 9}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
8,EUN1,ED7GfUVebjXjeQsRF_00QAOykLj1DWgoMKGY4tKTrHWkIA,Tommygunnar,Hg6DX3UfU7MVPz6-jbLq-DevHY2gaYOtI2XGhM4DnC3FKk0,EUN1,x9RNymUq8BhRl1hEUC2PD91IiEOH1QRatO5ILVIm0IwLJKk,/v1/stats/player_history/EUW1/39143349,1212,9,True,1401,3065,3111,3082,0,1011,3364,2,4,11,0,1,0,549,0,0,0,0,0,121982,86599,25075,10307,0,11572,8887,1186,1498,29760,5,23266,17067,347,17,37,33197,10430,17388,5378,9071,8400,0,0,17,103,80.0,0.0,411,14,2,0,2.0,4.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1005,0,0,8463,695,0,0,8429,65,16,15,8453,2124,29,0,8304,11,1,5,8347,0,0,0,8400,8300,5007,5002,5001,NONE,JUNGLE,200,154,11,4,False,False,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 67, 'pickTurn': 2}, {'championId': 6, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 6}, {'championId': 113, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 9}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
9,EUN1,7uSXiHqXgm-jXJyWCIyUksEfLF0Lsph5ApS4QZPkEwTkoZIcsEJ5gL2t,UrsulayZa,cjw2y2hCo6wHoInuIMPekfcro_xu63OaCmm_o_PJxPuYFyI,EUN1,7uSXiHqXgm-jXJyWCIyUksEfLF0Lsph5ApS4QZPkEwTkoZIcsEJ5gL2t,/v1/stats/player_history/EUN1/2252114228661728,4270,10,True,3040,3027,3157,3020,1026,1052,3340,12,5,3,9,3,2,471,3,1,0,0,0,130436,102891,24727,2818,0,24105,21650,2206,248,13880,1,18895,7752,2103,26,18,29735,11909,15641,2185,13676,11885,1,0,202,20,16.0,0.0,134,16,4,0,12.0,0.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,5124,0,0,8009,5601,500,0,9105,20,10,0,8014,662,0,0,8139,1020,0,0,8135,3795,5,0,8000,8100,5008,5008,5003,SOLO,TOP,200,38,12,4,False,False,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 67, 'pickTurn': 2}, {'championId': 6, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 6}, {'championId': 113, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 9}]",2394816181,1583090462370,1743,700,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
0,EUN1,Z7Odvm8mLj16BYEk_qFMDb9iBQI4JczBqtgLgtgKM-zaNsE,HornyPedobearIRL,SlhpQokVqQsYpPV77cV5jUmWbrlY6UHDaFKS25EFTIL-g8Y,EUN1,Z7Odvm8mLj16BYEk_qFMDb9iBQI4JczBqtgLgtgKM-zaNsE,/v1/stats/player_history/EUN1/203613301,4418,1,False,3071,3077,3142,3147,3117,3814,3364,18,9,7,5,1,5,512,0,0,0,0,0,130614,0,130070,544,708,43020,0,42476,544,5991,1,12947,10882,1000,19,6,32485,16429,11306,4748,15850,14375,0,1,142,8,4.0,0.0,125,17,2,0,6.0,1.0,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,3027,0,0,8143,1637,0,0,8138,18,0,0,8105,16,5,0,9111,2422,500,0,8014,1056,0,0,8100,8000,5008,5008,5003,SOLO,MIDDLE,100,91,4,14,True,True,True,True,True,True,6,1,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 18, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
1,EUN1,-xnArF9C6WKlH-z8EbU1pPEJ67ld5UHxoR0yhTMAFUc_B3E,Sausevi,CpUbc607NawRzB-2YHOiAMo843J-3hWrXMWCGS30wEim2ew,EUN1,-xnArF9C6WKlH-z8EbU1pPEJ67ld5UHxoR0yhTMAFUc_B3E,/v1/stats/player_history/EUN1/203726102,4067,2,False,3053,3071,1011,3111,3812,3052,3340,6,11,5,2,2,2,526,2,0,0,0,0,195293,1427,193450,416,0,28560,866,27693,0,10113,1,27855,3695,3695,17,2,44162,22307,11718,10136,14378,13650,2,0,222,0,0.0,0.0,42,18,0,0,12.0,1.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8437,1082,785,0,8446,1790,0,0,8473,1445,0,0,8453,1106,162,0,8135,3559,5,0,8138,18,0,0,8400,8100,5008,5008,5002,NONE,JUNGLE,100,420,4,12,True,True,True,True,True,True,6,1,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 18, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
2,EUN1,MYBrjIiKUfcKlZWgVFR7FysLoUeHTNIBTVSvO9PulpDTXg,Kypus,1bZZJr1xrDtLZUvPMjYaASI4xa0_5OCvYJS6SFmJMKvq5_o,EUN1,MYBrjIiKUfcKlZWgVFR7FysLoUeHTNIBTVSvO9PulpDTXg,/v1/stats/player_history/EUN1/38318808,4404,3,False,3859,3020,3157,3285,0,0,3340,3,3,5,0,1,0,1239,0,0,0,0,0,34367,29334,3456,1576,0,11780,11600,179,0,240,1,3728,2602,0,46,42,9791,5339,3952,500,8234,8750,0,0,28,0,0.0,0.0,132,14,0,0,23.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8229,1344,0,0,8224,187,0,0,8233,18,40,0,8237,451,0,0,8345,3,0,0,8313,0,0,0,8200,8300,5008,5008,5002,DUO_SUPPORT,BOTTOM,100,99,4,3,True,True,True,True,True,True,6,1,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 18, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
3,EUN1,njh8ku6d_7fwDJxorMc4cAqUNVqj8H2Aa1gTar9E4LiP6f0,SK SaltyBuddy,YxCS625yBWzN5cj5E_JI5PEQ7L43BnXDXwRLdDh_MVb7Y1c,EUN1,njh8ku6d_7fwDJxorMc4cAqUNVqj8H2Aa1gTar9E4LiP6f0,/v1/stats/player_history/EUN1/218784443,3025,4,False,3153,3078,3042,3158,1053,1036,3340,3,6,7,2,1,1,1229,0,0,0,0,0,164296,19938,141182,3175,0,22620,9459,13161,0,2114,2,6132,13786,1875,25,0,23285,14032,8206,1046,12767,12233,1,0,207,35,19.0,4.0,0,16,0,0,10.0,3.0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8005,142,104,38,9111,445,200,0,9104,20,10,0,8014,220,0,0,8233,21,40,0,8236,28,0,0,8000,8200,5005,5008,5001,DUO_CARRY,BOTTOM,100,81,4,7,True,True,True,True,True,True,6,1,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 18, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
4,EUN1,m5I-e5NYyfLLT16F0haf93hMcrzqRfauceiCQ9vGKayAedM,Vegashinho,qe4j31AfY6pD99qUiIWPW7qdmEX7qRv7GhfOkpUzV6c62XY,EUN1,m5I-e5NYyfLLT16F0haf93hMcrzqRfauceiCQ9vGKayAedM,/v1/stats/player_history/EUN1/202757060,4491,5,False,1400,3078,3047,3742,3065,1028,3364,7,8,5,4,3,2,1134,1,1,0,0,0,220115,5550,197076,17489,0,13419,72,11142,2204,12704,1,40474,45125,3940,32,20,39178,19338,16083,3755,14478,14068,3,0,16,200,119.0,28.0,245,17,2,0,7.0,5.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8010,537,0,0,9111,861,240,0,9104,16,0,0,8014,345,0,0,8234,17454,0,0,8232,10,20,0,8000,8200,5005,5008,5002,NONE,JUNGLE,100,77,4,11,True,True,True,True,True,True,6,1,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 18, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
5,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,BackInTheDay1908,FQcDJAtNpWAKwjcJ4R1ekJRH0wno_o-8qfIGrWcnwyF_Igk,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,/v1/stats/player_history/EUN1/201773825,4050,6,True,1400,3047,3071,1053,3147,1036,3364,5,13,9,2,1,1,340,0,0,0,0,0,117970,9368,102353,6248,0,11036,928,9212,896,10691,1,24707,4176,0,14,8,42318,6221,35377,720,11638,11125,0,0,17,110,99.0,0.0,223,15,0,0,1.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,683,13,608,8143,227,0,0,8138,18,0,0,8105,13,4,0,8275,20,0,0,8232,6,0,0,8100,8200,5008,5008,5002,NONE,JUNGLE,200,121,4,11,False,False,False,False,False,False,2,0,1,1,0,0,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 63, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
6,EUN1,S_0bxhwQVX2DYv1B2RPg0tWIpWcAdAaR4nI467FZ5KaEc8E,khelani,6DBjGmOc8X5miTBElHtX36atdpwsxy2YcB9pxTTm9BUbxFA,EUN1,S_0bxhwQVX2DYv1B2RPg0tWIpWcAdAaR4nI467FZ5KaEc8E,/v1/stats/player_history/EUN1/220559035,3378,7,True,3853,3107,3108,3504,3117,3028,3364,1,4,15,0,1,0,1356,0,0,0,0,0,13897,10232,2736,928,0,5781,4647,455,678,14800,8,7469,1180,196,70,24,19088,4964,13929,194,8284,8300,0,0,8,0,0.0,0.0,127,16,6,0,34.0,6.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,487,1419,0,8226,250,551,0,8210,0,0,0,8236,48,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5001,DUO_SUPPORT,BOTTOM,200,267,4,3,False,False,False,False,False,False,2,0,1,1,0,0,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 63, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
7,EUN1,wqb_4FuzX5DNJNLWrvg1nan38FQUJqfuUOavAJz_1HNAJc8,Miakie,d4q8Mi-1IoQ_7Mz_idhDraxHwykSDxTeV04eqHnY7m8ecYk,EUN1,wqb_4FuzX5DNJNLWrvg1nan38FQUJqfuUOavAJz_1HNAJc8,/v1/stats/player_history/EUN1/205967397,3155,8,True,3157,3285,3165,3020,0,0,3340,6,6,16,3,1,2,773,0,0,0,0,0,170690,97531,21128,52031,0,31997,21803,1846,8347,7891,1,19114,8883,3719,30,41,29982,3974,24838,1170,13382,10925,1,0,183,2,2.0,0.0,129,18,1,0,14.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8112,3037,0,0,8143,237,0,0,8138,30,0,0,8135,3870,5,0,8226,250,1543,0,8236,48,0,0,8100,8200,5008,5008,5002,SOLO,MIDDLE,200,103,4,14,False,False,False,False,False,False,2,0,1,1,0,0,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 63, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
8,EUN1,W61dP_N_zrpZrKhf8q9FnzQy7y0tJBvKl6DI1MPUhMYdzec,Schr0dingerPar0t,m8is-RxOV_VNGQbqfaIRYBL-GhsjayWH1rhTtk4avDuqXA8,EUN1,W61dP_N_zrpZrKhf8q9FnzQy7y0tJBvKl6DI1MPUhMYdzec,/v1/stats/player_history/EUN1/203614200,4491,9,True,3006,3153,3124,3046,3123,1038,3363,6,9,8,2,1,2,662,0,0,0,0,0,171627,6354,125980,39292,528,22653,1342,12596,8714,6821,3,13350,13048,2337,14,13,30667,5163,25420,84,14429,12850,1,0,226,11,7.0,0.0,136,17,0,0,11.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1382,756,626,9111,394,280,0,9104,25,40,0,8014,400,0,0,8139,905,0,0,8135,2058,4,0,8000,8100,5005,5008,5002,DUO_CARRY,BOTTOM,200,67,4,7,False,False,False,False,False,False,2,0,1,1,0,0,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 63, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
9,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,PoZeRaKoC LoStRe,NyF7brLZQUxCqBte3VQhEWPA0LshKJDZ8tgYkLo_paPO3Cw,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,/v1/stats/player_history/EUW1/21773000,14,10,True,3285,3157,3020,3165,3100,3089,3340,19,5,8,11,3,3,887,2,1,0,0,0,198843,174599,19441,4802,0,48768,44603,2758,1405,14445,1,33627,12187,513,19,57,36017,3826,31610,580,18403,18050,0,0,201,14,10.0,0.0,414,18,0,0,12.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8112,2001,0,0,8143,1615,0,0,8138,30,0,0,8135,4170,5,0,8210,20,0,0,8232,2,50,0,8100,8200,5008,5008,5002,SOLO,TOP,200,79,12,4,False,False,False,False,False,False,2,0,1,1,0,0,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 63, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",2394067589,1583011908048,2292,400,11,13,10.4.308.9400,CLASSIC,MATCHED_GAME
